date,x,y,z,vx,vy,vz
A.D. 2023-Jun-13 00:00:00.0000,-1.581707557252238,0.5179078964153858,0.0496530299790531,-0.003830964360050797,-0.01210464137720779,-0.0001597169240383581
A.D. 2023-Jun-14 00:00:00.0000,-1.585487784416939,0.5057867834048259,0.0494917232994339,-0.003729445427690633,-0.01213745648768297,-0.0001628948568608295
A.D. 2023-Jun-15 00:00:00.0000,-1.589166359874971,0.4936332401089227,0.04932724349675733,-0.003627661710608623,-0.01216950160198754,-0.0001660631420162858
A.D. 2023-Jun-16 00:00:00.0000,-1.592743021118721,0.4814480374631746,0.0491596002888214,-0.003525617780067846,-0.012200774849534,-0.0001692216311268781
A.D. 2023-Jun-17 00:00:00.0000,-1.596217510219482,0.4692319482849816,0.04898880354464027,-0.003423318211620249,-0.01223127435794449,-0.0001723701775110108
A.D. 2023-Jun-18 00:00:00.0000,-1.599589573835084,0.4569857472674416,0.04881486328414992,-0.003320767589931437,-0.01226099824573343,-0.0001755086330419055
A.D. 2023-Jun-19 00:00:00.0000,-1.60285896321927,0.4447102109732908,0.0486377896785894,-0.003217970513403246,-0.01228994463086444,-0.0001786368462592748
A.D. 2023-Jun-20 00:00:00.0000,-1.606025434231864,0.4324061178297676,0.0484575930511621,-0.003114931595854618,-0.01231811164392511,-0.0001817546627504734
A.D. 2023-Jun-21 00:00:00.0000,-1.6090887473483,0.420074248124016,0.04827428387727406,-0.003011655465954172,-0.01234549743137222,-0.0001848619261905658
A.D. 2023-Jun-22 00:00:00.0000,-1.612048667668679,0.4077153839978621,0.04808787278429544,-0.002908146763076358,-0.01237210015021706,-0.0001879584803949049
A.D. 2023-Jun-23 00:00:00.0000,-1.614904964927693,0.3953303094418995,0.04789837055141866,-0.002804410129646175,-0.01239791796229963,-0.0001910441728918137
A.D. 2023-Jun-24 00:00:00.0000,-1.61765741350602,0.3829198102902582,0.04770578810997084,-0.002700450207692443,-0.01242294903030211,-0.0001941188565955907
A.D. 2023-Jun-25 00:00:00.0000,-1.620305792442484,0.3704846742169632,0.04751013654392337,-0.002596271647613252,-0.01244719151446778,-0.000197182385564404
A.D. 2023-Jun-26 00:00:00.0000,-1.622849885446283,0.3580256907327559,0.04731142709020988,-0.002491879121874728,-0.01247064357320135,-0.0002002346085060976
A.D. 2023-Jun-27 00:00:00.0000,-1.625289480909741,0.345543651180583,0.04710967113890203,-0.002387277328085073,-0.01249330336793376,-0.0002032753677696334
A.D. 2023-Jun-28 00:00:00.0000,-1.627624371922459,0.3330393487296763,0.04690488023362044,-0.002282470981249167,-0.01251516906894761,-0.0002063045038079329
A.D. 2023-Jun-29 00:00:00.0000,-1.629854356286817,0.3205135783697004,0.04669706607226928,-0.002177464807206802,-0.01253623886067884,-0.0002093218591880735
A.D. 2023-Jun-30 00:00:00.0000,-1.631979236533578,0.307967136905652,0.04648624050762853,-0.002072263541906157,-0.0125565109426227,-0.0002123272795688656
A.D. 2023-Jul-01 00:00:00.0000,-1.633998819936755,0.2954008229525434,0.04627241554738862,-0.001966871932224554,-0.01257598352113619,-0.0002153206131429685
A.D. 2023-Jul-02 00:00:00.0000,-1.635912918528513,0.2828154369288822,0.04605560335395553,-0.001861294737273872,-0.01259465479743868,-0.0002183017091204827
A.D. 2023-Jul-03 00:00:00.0000,-1.637721349115452,0.2702117810493803,0.0458358162447214,-0.001755536733113612,-0.01261252296636293,-0.000221270414972419
A.D. 2023-Jul-04 00:00:00.0000,-1.639423933296158,0.2575906593179577,0.04561306669287225,-0.001649602718331352,-0.01262958622902281,-0.0002242265744716446
A.D. 2023-Jul-05 00:00:00.0000,-1.641020497478452,0.2449528775210904,0.04538736732803169,-0.001543497515770497,-0.01264584280347752,-0.0002271700279080629
A.D. 2023-Jul-06 00:00:00.0000,-1.642510872895517,0.2322992432205564,0.04515873093629134,-0.001437225969620195,-0.01266129092390984,-0.000230100613792514
A.D. 2023-Jul-07 00:00:00.0000,-1.643894895621885,0.219630565744963,0.04492717045999708,-0.001330792938135682,-0.01267592883526175,-0.0002330181721515843
A.D. 2023-Jul-08 00:00:00.0000,-1.645172406590369,0.2069476561810285,0.04469269899784895,-0.001224203286082987,-0.01268975479009854,-0.0002359225480630169
A.D. 2023-Jul-09 00:00:00.0000,-1.64634325160966,0.1942513273661143,0.04445532980529045,-0.00111746188533673,-0.01270276704539322,-0.0002388135913000977
A.D. 2023-Jul-10 00:00:00.0000,-1.647407281381634,0.1815423938819811,0.0442150762947561,-0.001010573626292115,-0.01271496385802342,-0.0002416911505221334
A.D. 2023-Jul-11 00:00:00.0000,-1.648364351518435,0.1688216720481342,0.04397195203567818,-0.000903543428395491,-0.01272634348522657,-0.0002445550680852007
A.D. 2023-Jul-12 00:00:00.0000,-1.649214322560363,0.1560899799137509,0.04372597075461087,-0.0007963762380798544,-0.0127369041910439,-0.0002474051815010518
A.D. 2023-Jul-13 00:00:00.0000,-1.649957059995077,0.1433481372491989,0.04347714633574122,-0.0006890770204371654,-0.01274664425373476,-0.0002502413282688677
A.D. 2023-Jul-14 00:00:00.0000,-1.650592434277322,0.1305969655385249,0.04322549282151231,-0.0005816507556422618,-0.0127555619697629,-0.0002530633483750067
A.D. 2023-Jul-15 00:00:00.0000,-1.651120320848015,0.1178372879726363,0.04297102441282374,-0.000474102439467096,-0.01276365565020364,-0.0002558710842993038
A.D. 2023-Jul-16 00:00:00.0000,-1.651540600152901,0.1050699294419049,0.04271375546879168,-0.0003664370826443366,-0.0127709236095919,-0.0002586643807991377
A.D. 2023-Jul-17 00:00:00.0000,-1.651853157662173,0.09229571652797286,0.04245370050669613,-0.0002586597118202331,-0.01277736415651956,-0.0002614430836634514
A.D. 2023-Jul-18 00:00:00.0000,-1.652057883891897,0.07951547749579652,0.04219087420258959,-0.0001507753762981405,-0.01278297559771534,-0.0002642070365220199
A.D. 2023-Jul-19 00:00:00.0000,-1.652154674426301,0.06673004228643406,0.0419252913921889,-4.278915510586833e-05,-0.01278775625121678,-0.0002669560785286129
A.D. 2023-Jul-20 00:00:00.0000,-1.652143429939553,0.05394024250967355,0.0416569670713416,6.529384233810684e-05,-0.01279170445258865,-0.0002696900449768427
