API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sun Apr  5 18:55:17 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Sun (10)                        {source: jup365_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000,  4.848637842433181E+00, -1.113018976551759E+00, -1.038569371367313E-01,  1.600796395211981E-03,  7.717001297243143E-03, -6.787401748954560E-05,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000,  4.850233109698484E+00, -1.105300152944548E+00, -1.039246637611946E-01,  1.589064927787380E-03,  7.720663037444043E-03, -6.758821001160913E-05,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000,  4.851816153166023E+00, -1.097578614264635E+00, -1.039921447929454E-01,  1.577607521911473E-03,  7.722698380725626E-03, -6.735512482066815E-05,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000,  4.853387613168326E+00, -1.089854018278145E+00, -1.040593598912853E-01,  1.564815636930444E-03,  7.725865936908605E-03, -6.710560802963985E-05,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000,  4.854946833894089E+00, -1.082127616733143E+00, -1.041263658566774E-01,  1.554008453353276E-03,  7.727580091705277E-03, -6.687674078482312E-05,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000,  4.856494825290461E+00, -1.074398541779919E+00, -1.041931127390855E-01,  1.542049896073408E-03,  7.730007429659994E-03, -6.663541189593565E-05,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000,  4.858031798118590E+00, -1.066667085824872E+00, -1.042596049469278E-01,  1.531444425586123E-03,  7.733577652386327E-03, -6.633221833482005E-05,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000,  4.859556676786513E+00, -1.058932131568127E+00, -1.043258200368871E-01,  1.518818787519477E-03,  7.735785056813607E-03, -6.610938792778298E-05,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000,  4.861069965301688E+00, -1.051194734758929E+00, -1.043917862176213E-01,  1.507122913845943E-03,  7.739195606739046E-03, -6.582520951847077E-05,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000,  4.862570852747969E+00, -1.043454740547144E+00, -1.044575065415563E-01,  1.495303475228496E-03,  7.740895819658506E-03, -6.560204007384455E-05,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000,  4.864060120045022E+00, -1.035712065674873E+00, -1.045229671813633E-01,  1.482607463534620E-03,  7.743978180001511E-03, -6.534639134954369E-05,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000,  4.865536928042131E+00, -1.027967762507833E+00, -1.045882210936406E-01,  1.471566195586001E-03,  7.745159737363195E-03, -6.513328005494160E-05,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000,  4.867002574830869E+00, -1.020221193540398E+00, -1.046532227861388E-01,  1.459645729916886E-03,  7.747427556985147E-03, -6.489043215235929E-05,
2459683.500000000, A.D. 2022-Apr-14 00:00:00.0000,  4.868457183710011E+00, -1.012472636399063E+00, -1.047179773645690E-01,  1.449318330476177E-03,  7.750451987301714E-03, -6.459564677330386E-05,
2459684.500000000, A.D. 2022-Apr-15 00:00:00.0000,  4.869900027761104E+00, -1.004720733798490E+00, -1.047824486635632E-01,  1.436723298291608E-03,  7.752693889636715E-03, -6.436493050938569E-05,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000,  4.871331371127576E+00, -9.969666189318198E-01, -1.048466721157027E-01,  1.425407011701357E-03,  7.755899817698820E-03, -6.407669222183697E-05,
2459686.500000000, A.D. 2022-Apr-17 00:00:00.0000,  4.872750504342450E+00, -9.892098557658424E-01, -1.049106392772274E-01,  1.413512940924428E-03,  7.757558373201919E-03, -6.385022270820204E-05,
2459687.500000000, A.D. 2022-Apr-18 00:00:00.0000,  4.874158198170560E+00, -9.814505249341358E-01, -1.049743419741199E-01,  1.401150472532112E-03,  7.760821052640806E-03, -6.357704112043788E-05,
2459688.500000000, A.D. 2022-Apr-19 00:00:00.0000,  4.875553376794438E+00, -9.736893576742606E-01, -1.050378257497154E-01,  1.389882453086765E-03,  7.761897015412070E-03, -6.336595251684581E-05,
2459689.500000000, A.D. 2022-Apr-20 00:00:00.0000,  4.876937428053431E+00, -9.659259783539977E-01, -1.051010536135566E-01,  1.377967283879239E-03,  7.764365046319373E-03, -6.311068904327495E-05,
2459690.500000000, A.D. 2022-Apr-21 00:00:00.0000,  4.878310258542097E+00, -9.581606277507407E-01, -1.051640322198183E-01,  1.367631274929230E-03,  7.767127978269967E-03, -6.281947948949953E-05,
2459691.500000000, A.D. 2022-Apr-22 00:00:00.0000,  4.879671404265345E+00, -9.503918670876809E-01, -1.052267180221441E-01,  1.354818679248420E-03,  7.769646243637286E-03, -6.257627986993602E-05,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000,  4.881020774581246E+00, -9.426209517478266E-01, -1.052891563855180E-01,  1.343481136909625E-03,  7.772674116220489E-03, -6.228883166898667E-05,
2459693.500000000, A.D. 2022-Apr-24 00:00:00.0000,  4.882357784953263E+00, -9.348473399883889E-01, -1.053513327379717E-01,  1.331149121147781E-03,  7.774291628005780E-03, -6.206371961189666E-05,
2459694.500000000, A.D. 2022-Apr-25 00:00:00.0000,  4.883683152997810E+00, -9.270714113723489E-01, -1.054132494604867E-01,  1.318826925747631E-03,  7.777472556818326E-03, -6.178539276313929E-05,
2459695.500000000, A.D. 2022-Apr-26 00:00:00.0000,  4.884995715817599E+00, -9.192936650855034E-01, -1.054749451072736E-01,  1.307067886361573E-03,  7.778210835648198E-03, -6.158689737297223E-05,
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000,  4.886296989728141E+00, -9.115141095879919E-01, -1.055363948701203E-01,  1.295101070774416E-03,  7.780494134256363E-03, -6.133217053293386E-05,
2459697.500000000, A.D. 2022-Apr-28 00:00:00.0000,  4.887586823217463E+00, -9.037329394385681E-01, -1.055976043658390E-01,  1.284717574026128E-03,  7.782613545317249E-03, -6.105732340366280E-05,
