date,x,y,z,vx,vy,vz
A.D. 2024-Nov-28 00:00:00.0000,0.2965766158814391,0.1418779374589789,-0.01560804275615722,-0.01762264979960009,0.02662218760120973,0.003791989450463695
A.D. 2024-Nov-29 00:00:00.0000,0.2777320072485635,0.1678660885371742,-0.01175578754882761,-0.02005634695299332,0.02530858091456824,0.003907862429067595
A.D. 2024-Nov-30 00:00:00.0000,0.256490615086204,0.1924034891208422,-0.00780225278536228,-0.0224098628548572,0.02372035214528481,0.003993938429800807
A.D. 2024-Dec-01 00:00:00.0000,0.2329521337784878,0.2152156134277943,-0.003779017350671432,-0.02464376215317089,0.02185883039448576,0.004046708993128144
A.D. 2024-Dec-02 00:00:00.0000,0.207256689275109,0.2360328446966369,0.0002790325933939551,-0.02671686168179997,0.01973266479155337,0.004063103551949374
A.D. 2024-Dec-03 00:00:00.0000,0.1795857886800246,0.2545982164482799,0.004334249139030162,-0.02858788849576299,0.01735860225689335,0.004040705069645153
A.D. 2024-Dec-04 00:00:00.0000,0.1501614446203355,0.2706757116196263,0.008346981166156266,-0.0302174523537219,0.01476180066235204,0.003977956551700858
A.D. 2024-Dec-05 00:00:00.0000,0.1192432310909153,0.2840585870145262,0.01227652467379492,-0.03157017937404893,0.01197554913303806,0.00387433389102498
A.D. 2024-Dec-06 00:00:00.0000,0.08712321084712561,0.2945770906855156,0.01608221872609898,-0.03261679684879059,0.009040329344004325,0.003730460378316815
A.D. 2024-Dec-07 00:00:00.0000,0.05411890127403017,0.3021049162988882,0.01972461809685861,-0.03333593170762471,0.006002240131557904,0.003548142916836385
A.D. 2024-Dec-08 00:00:00.0000,0.02056467963305101,0.3065638101133018,0.02316665808539927,-0.03371539983837979,0.002910906112742856,0.003330319369860696
A.D. 2024-Dec-09 00:00:00.0000,-0.0131977749197434,0.3079259117384976,0.0263747224820034,-0.0337528230909552,-0.0001829234149238922,0.003080918931229333
A.D. 2024-Dec-10 00:00:00.0000,-0.04682928693717038,0.3062136451931535,0.02931953405178097,-0.03345550495470218,-0.003229828107124273,0.002804650207007657
A.D. 2024-Dec-11 00:00:00.0000,-0.08000250699923725,0.3014972396843135,0.03197680698747322,-0.03283960344464778,-0.00618396251583972,0.002506741808778327
A.D. 2024-Dec-12 00:00:00.0000,-0.1124101082521833,0.2938902010744242,0.03432762863044842,-0.03192873556408813,-0.009004878624989046,0.00219266541175473
A.D. 2024-Dec-13 00:00:00.0000,-0.1437713841130988,0.283543233430163,0.03635856788184174,-0.03075221127343002,-0.01165878789044588,0.001867870635268804
A.D. 2024-Dec-14 00:00:00.0000,-0.1738369863432391,0.2706372014487632,0.03806153466396917,-0.02934311639775976,-0.01411921736998362,0.001537555583697633
A.D. 2024-Dec-15 00:00:00.0000,-0.202391756003218,0.2553757267551062,0.03943343453689484,-0.02773644583529361,-0.01636709811359728,0.001206488397745751
A.D. 2024-Dec-16 00:00:00.0000,-0.2292557798792581,0.237977940299854,0.04047567330902192,-0.02596744246549039,-0.01839038455770231,0.0008788860000272231
A.D. 2024-Dec-17 00:00:00.0000,-0.2542839315447721,0.2186717961142483,0.04119356853088717,-0.02407023869497319,-0.02018333527040398,0.0005583482740773046
A.D. 2024-Dec-18 00:00:00.0000,-0.2773642240563921,0.1976882169580654,0.04159571997378154,-0.02207684055702419,-0.02174559016541522,0.0002478402958924494
A.D. 2024-Dec-19 00:00:00.0000,-0.298415316940284,0.175256213454045,0.04169338209342324,-0.02001644805481295,-0.02308116440253741,-5.028778516532861e-05
A.D. 2024-Dec-20 00:00:00.0000,-0.3173834968519785,0.1515990104426053,0.04149987052984045,-0.01791507407889854,-0.02419745335374978,-0.0003342543840238566
A.D. 2024-Dec-21 00:00:00.0000,-0.3342394041391629,0.1269311344416558,0.04103002384420145,-0.01579540752259949,-0.0251043139447662,-0.000602783960845206
A.D. 2024-Dec-22 00:00:00.0000,-0.3489747199053555,0.1014563645734652,0.04029973219673081,-0.01367686138514167,-0.02581326078408878,-0.000855036915205889
A.D. 2024-Dec-23 00:00:00.0000,-0.3615989700977489,0.07536642229968336,0.03932553713495651,-0.01157574996932414,-0.02633679368500165,-0.00109053837716278
A.D. 2024-Dec-24 00:00:00.0000,-0.3721365509591442,0.04884026709825691,0.03812430120446672,-0.009505547209872872,-0.02668785738845517,-0.001309110360556211
A.D. 2024-Dec-25 00:00:00.0000,-0.3806240370405365,0.02204386992450771,0.03671294252196015,-0.00747718793210385,-0.02687942412508756,-0.001510810017295762
A.D. 2024-Dec-26 00:00:00.0000,-0.3871077996921291,-0.004869651219196597,0.03510822741805139,-0.005499383567038674,-0.02692418407795289,-0.001695875383505671
A.D. 2024-Dec-27 00:00:00.0000,-0.3916419399077347,-0.03175963300898389,0.03332661338180022,-0.003578932474109882,-0.02683432660328357,-0.00186467903717314
A.D. 2024-Dec-28 00:00:00.0000,-0.3942865232174054,-0.05849728795548627,0.03138413446608048,-0.0017210120848548,-0.02662139510506689,-0.002017689442322756
