date,x,y,z,vx,vy,vz
A.D. 2026-Feb-27 00:00:00.0000,-0.9183691155826672,0.370391451750931,-1.946559049006678e-05,-0.006707764111215436,-0.01601862915739591,1.352308780985792e-06
A.D. 2026-Feb-28 00:00:00.0000,-0.9249368770564047,0.3543180652899343,-1.8045119093812e-05,-0.006427526268490929,-0.01612733861589727,1.484215512318322e-06
A.D. 2026-Mar-01 00:00:00.0000,-0.9312237096909018,0.3381383727287537,-1.650714168735233e-05,-0.00614591226897399,-0.01623125291343545,1.586256262914577e-06
A.D. 2026-Mar-02 00:00:00.0000,-0.937228250827543,0.3218571376194732,-1.488429175831195e-05,-0.00586294534914134,-0.01633043196498303,1.653334726963267e-06
A.D. 2026-Mar-03 00:00:00.0000,-0.9429491511542303,0.305479074564466,-1.321293894525425e-05,-0.005578630433733774,-0.01642491281920151,1.683105833428355e-06
A.D. 2026-Mar-04 00:00:00.0000,-0.9483850610917076,0.2890088742298065,-1.153041192005261e-05,-0.005292963754752939,-0.01651470605162244,1.675960672219088e-06
A.D. 2026-Mar-05 00:00:00.0000,-0.9535346270970495,0.2724512298375646,-9.872429997786016e-06,-0.005005942692445667,-0.01659979643213511,1.634635187968129e-06
A.D. 2026-Mar-06 00:00:00.0000,-0.9583964970152842,0.2558108610374231,-8.271067751462795e-06,-0.004717573720417799,-0.01668014729738815,1.563563321568128e-06
A.D. 2026-Mar-07 00:00:00.0000,-0.9629693318222639,0.2390925322035832,-6.753417763889795e-06,-0.004427877115932395,-0.0167557070079027,1.468159448733777e-06
A.D. 2026-Mar-08 00:00:00.0000,-0.9672518203446608,0.2223010640356438,-5.340933160356524e-06,-0.004136888269793576,-0.016826415585018,1.354199826628695e-06
A.D. 2026-Mar-09 00:00:00.0000,-0.9712426938906881,0.2054413390747491,-4.049294046685054e-06,-0.003844656380618035,-0.01689221005849626,1.227403089274793e-06
A.D. 2026-Mar-10 00:00:00.0000,-0.9749407387645747,0.1885183028482785,-2.888582179534361e-06,-0.003551241735053539,-0.01695302780388701,1.093231284372534e-06
A.D. 2026-Mar-11 00:00:00.0000,-0.9783448058442373,0.171536962726768,-1.863557060745441e-06,-0.003256712726385159,-0.01700880781380917,9.568773074692658e-07
A.D. 2026-Mar-12 00:00:00.0000,-0.9814538174271651,0.154502386405073,-9.738761023426304e-07,-0.00296114349432948,-0.01705949025849022,8.233782879428604e-07
A.D. 2026-Mar-13 00:00:00.0000,-0.9842667722875654,0.1374197014538264,-2.141665752770189e-07,-0.002664612788555932,-0.0171050148858562,6.97787198843038e-07
A.D. 2026-Mar-14 00:00:00.0000,-0.9867827503800427,0.1202940967818371,4.260742442924713e-07,-0.002367204449528329,-0.01714531891810422,5.85332944628757e-07
A.D. 2026-Mar-15 00:00:00.0000,-0.9890009189310771,0.1031308261322323,9.627023773446064e-07,-0.002069009721682228,-0.01718033523371509,4.914940459338292e-07
A.D. 2026-Mar-16 00:00:00.0000,-0.990920541753563,0.08593521285442585,1.417146988867537e-06,-0.00177013134452288,-0.01720999181340756,4.219041228986679e-07
A.D. 2026-Mar-17 00:00:00.0000,-0.9925409933400374,0.06871265412963985,1.816418463418247e-06,-0.001470688870398614,-0.01723421357683994,3.820117304748859e-07
A.D. 2026-Mar-18 00:00:00.0000,-0.9938617783760322,0.05146862173476457,2.192634243013598e-06,-0.001170823895837524,-0.01725292759311275,3.764554040998053e-07
A.D. 2026-Mar-19 00:00:00.0000,-0.9948825555854295,0.03420865576144393,2.581793945258868e-06,-0.0008707030918846183,-0.01726607189515057,4.082064248643387e-07
A.D. 2026-Mar-20 00:00:00.0000,-0.9956031624961277,0.01693834815853349,3.02165310100668e-06,-0.0005705166505235729,-0.0172736066657342,4.776658408890044e-07
A.D. 2026-Mar-21 00:00:00.0000,-0.9960236356767576,-0.0003366849414679506,3.548793070573681e-06,-0.0002704706901592937,-0.01727552488707604,5.820138212111457e-07
A.D. 2026-Mar-22 00:00:00.0000,-0.9961442205552161,-0.01761083972691988,4.195292186505417e-06,2.922564329977241e-05,-0.01727185876441569,7.151013366913034e-07
A.D. 2026-Mar-23 00:00:00.0000,-0.9959653669285605,-0.0348785643322242,4.985618983877224e-06,0.0003283752166282473,-0.01726267929491186,8.680007723231434e-07
A.D. 2026-Mar-24 00:00:00.0000,-0.9954877101298926,-0.05213439447474875,5.934356259249943e-06,0.0006268058840531574,-0.01724808896390838,1.030073409787524e-06
A.D. 2026-Mar-25 00:00:00.0000,-0.9947120416373004,-0.06937297934038542,7.045119289826906e-06,0.0009243782972429948,-0.01722821011196585,1.190230569052605e-06
A.D. 2026-Mar-26 00:00:00.0000,-0.9936392748508985,-0.08658909514237666,8.31069272752497e-06,0.00122098784475063,-0.01720317247046412,1.338065157979828e-06
A.D. 2026-Mar-27 00:00:00.0000,-0.9922704113626806,-0.1037776469695891,9.714151299063629e-06,0.001516562051689711,-0.01717310251465349,1.464672270420257e-06
A.D. 2026-Mar-28 00:00:00.0000,-0.9906065112428589,-0.120933661390288,1.123063238470365e-05,0.001811055472915522,-0.0171381156664489,1.563139566198874e-06
A.D. 2026-Mar-29 00:00:00.0000,-0.9886486689915369,-0.1380522726253971,1.282946241390035e-05,0.002104443663366512,-0.01709831113561328,1.628779239913333e-06
A.D. 2026-Mar-30 00:00:00.0000,-0.9863979956364709,-0.155128704618409,1.447642031291993e-05,0.002396716979926076,-0.01705376877217594,1.659180897979186e-06
A.D. 2026-Mar-31 00:00:00.0000,-0.9838556070244938,-0.1721582507704296,1.613598391512044e-05,0.002687874401603417,-0.01700454750561274,1.654128311307738e-06
A.D. 2026-Apr-01 00:00:00.0000,-0.9810226182523754,-0.1891362528692298,1.777342966292327e-05,0.002977917458883548,-0.0169506853050627,1.615389356764922e-06
A.D. 2026-Apr-02 00:00:00.0000,-0.9779001439950117,-0.2060580807767338,1.935665996706083e-05,0.003266844586057288,-0.01689220074496389,1.546383339935321e-06
A.D. 2026-Apr-03 00:00:00.0000,-0.9744893040449073,-0.2229191144636314,2.085764630914257e-05,0.003554646448237596,-0.01682909609232615,1.451752237321178e-06
A.D. 2026-Apr-04 00:00:00.0000,-0.9707912327956268,-0.2397147297247683,2.225341819524907e-05,0.003841302805079984,-0.01676136147780233,1.336892662217185e-06
A.D. 2026-Apr-05 00:00:00.0000,-0.9668070909542699,-0.2564402883069992,2.352659479340231e-05,0.004126781204773566,-0.01668897941222807,1.207521476680259e-06
A.D. 2026-Apr-06 00:00:00.0000,-0.9625380776780751,-0.2730911323850411,2.46655268376327e-05,0.004411037386811049,-0.01661192883960518,1.069339546078748e-06
A.D. 2026-Apr-07 00:00:00.0000,-0.9579854416465503,-0.2896625825831965,2.566416805578521e-05,0.004694016904186336,-0.01653018809495359,9.278302979700955e-07
A.D. 2026-Apr-08 00:00:00.0000,-0.9531504901843777,-0.3061499382619169,2.652181510432303e-05,0.004975657279184822,-0.01644373645194994,7.881960460705657e-07
A.D. 2026-Apr-09 00:00:00.0000,-0.9480345962582576,-0.3225484786379706,2.724284317916807e-05,0.005255889987353792,-0.01635255426724744,6.554070303253371e-07
A.D. 2026-Apr-10 00:00:00.0000,-0.9426392038387187,-0.3388534634475691,2.783652940351158e-05,0.005534641649862847,-0.01625662198311628,5.343195066032851e-07
A.D. 2026-Apr-11 00:00:00.0000,-0.936965832680299,-0.3550601322247482,2.831700588766656e-05,0.005811833930198689,-0.01615591844734805,4.298066868856862e-07
A.D. 2026-Apr-12 00:00:00.0000,-0.9310160840159966,-0.3711637018235758,2.870332222304669e-05,0.006087381759332983,-0.01605041921051581,3.468341056737804e-07
A.D. 2026-Apr-13 00:00:00.0000,-0.924791648945959,-0.3871593625972041,2.901952168468651e-05,0.006361189720111773,-0.01594009572079045,2.903967539481637e-07
A.D. 2026-Apr-14 00:00:00.0000,-0.9182943212813827,-0.4030422747151168,2.929454716196471e-05,0.006633146849114676,-0.01582491662785593,2.652263292682869e-07
A.D. 2026-Apr-15 00:00:00.0000,-0.9115260159824403,-0.4188075674007333,2.956170663742931e-05,0.006903120910014189,-0.01570485252893325,2.751949707241704e-07
A.D. 2026-Apr-16 00:00:00.0000,-0.9044887927283438,-0.4344503450419439,2.985738715049577e-05,0.007170954316241152,-0.01557988502400346,3.224200812453441e-07
A.D. 2026-Apr-17 00:00:00.0000,-0.8971848814580913,-0.4499657043386835,3.021878353650517e-05,0.007436464816702862,-0.01545001944168636,4.062326939253214e-07
A.D. 2026-Apr-18 00:00:00.0000,-0.8896167036120176,-0.465348764830889,3.068066860331992e-05,0.007699453735970588,-0.01531529813908722,5.223644940130639e-07
A.D. 2026-Apr-19 00:00:00.0000,-0.8817868810803066,-0.4805947108756204,3.127164675505171e-05,0.007959722041418857,-0.01517580915165792,6.627966258730053e-07
A.D. 2026-Apr-20 00:00:00.0000,-0.8736982265983411,-0.4956988378011279,3.201071541615549e-05,0.00821709040965474,-0.01503168530017621,8.16541848990636e-07
A.D. 2026-Apr-21 00:00:00.0000,-0.8653537148762074,-0.5106565916943772,3.290503511704225e-05,0.008471416493388688,-0.01488309259724806,9.71217096049992e-07
A.D. 2026-Apr-22 00:00:00.0000,-0.8567564404800349,-0.5254635937024084,3.394945420339776e-05,0.008722603460653918,-0.01473021186717675,1.114872933579182e-06
A.D. 2026-Apr-23 00:00:00.0000,-0.8479095724048378,-0.5401156453154267,3.512773205726922e-05,0.008970598243630615,-0.01457322019600222,1.237475168636175e-06
A.D. 2026-Apr-24 00:00:00.0000,-0.8388163144355452,-0.5546087173599237,3.641491397853137e-05,0.009215382460085967,-0.0144122775070848,1.331702414068695e-06
A.D. 2026-Apr-25 00:00:00.0000,-0.8294798762582373,-0.5689389289937524,3.778015964754567e-05,0.009456960761313912,-0.01424751997146224,1.393084135079944e-06
A.D. 2026-Apr-26 00:00:00.0000,-0.8199034558762424,-0.5831025230595834,3.918947608134714e-05,0.009695350319495932,-0.01407905894299253,1.419718012105252e-06
A.D. 2026-Apr-27 00:00:00.0000,-0.8100902312243936,-0.5970958421238767,4.060806775597072e-05,0.009930573041334686,-0.0139069829913464,1.411823789448487e-06
A.D. 2026-Apr-28 00:00:00.0000,-0.8000433581975175,-0.6109153072130189,4.200223265771144e-05,0.01016265042347687,-0.01373136099947037,1.37129964211352e-06
A.D. 2026-Apr-29 00:00:00.0000,-0.7897659728311286,-0.6245573996843589,4.334084565586748e-05,0.01039160024267467,-0.01355224523043719,1.301344019636094e-06
A.D. 2026-Apr-30 00:00:00.0000,-0.779261196219953,-0.6380186460025071,4.459649669894159e-05,0.01061743428008303,-0.01336967406929128,1.206139848297486e-06
A.D. 2026-May-01 00:00:00.0000,-0.7685321414051183,-0.6512956051397056,4.574633357861646e-05,0.01084015661445885,-0.01318367456474446,1.090575052155096e-06
A.D. 2026-May-02 00:00:00.0000,-0.7575819217413882,-0.6643848585022751,4.677263461149373e-05,0.01105976237355277,-0.01299426496392519,9.599801136921761e-07
A.D. 2026-May-03 00:00:00.0000,-0.7464136602469515,-0.6772830024180228,4.76631264399899e-05,0.01127623704086549,-0.01280145729114853,8.198823205198152e-07
A.D. 2026-May-04 00:00:00.0000,-0.7350304993170689,-0.6899866431708954,4.841107075588846e-05,0.01148955643296413,-0.01260525982517948,6.757929568683782e-07
A.D. 2026-May-05 00:00:00.0000,-0.7234356101227623,-0.7024923943494852,4.901516402734552e-05,0.01169968733483426,-0.01240567919904785,5.330496425982055e-07
A.D. 2026-May-06 00:00:00.0000,-0.711632201120331,-0.714796875985279,4.947931432851264e-05,0.01190658859450901,-0.012202721838287,3.967298157728227e-07
A.D. 2026-May-07 00:00:00.0000,-0.6996235253820325,-0.7268967147176438,4.981236848264197e-05,0.012110212315677,-0.01199639455999207,2.716366029535881e-07
A.D. 2026-May-08 00:00:00.0000,-0.6874128868730628,-0.7387885441303798,5.002785498087505e-05,0.0123105046927592,-0.01178670433430909,1.623401329118526e-07
A.D. 2026-May-09 00:00:00.0000,-0.6750036462712317,-0.7504690045115578,5.014378200129961e-05,0.01250740601325427,-0.01157365742478347,7.323906189555332e-08
A.D. 2026-May-10 00:00:00.0000,-0.6623992273815992,-0.7619347416233968,5.018248570275964e-05,0.01270084940328717,-0.01135725836704333,8.589279929708423e-09
A.D. 2026-May-11 00:00:00.0000,-0.6496031255583674,-0.7731824046675697,5.017046212625845e-05,0.01289075804254968,-0.01113750953161234,-2.757068456791118e-08
A.D. 2026-May-12 00:00:00.0000,-0.6366189196712667,-0.7842086445370494,5.013803833644186e-05,0.01307704091502072,-0.01091441233783074,-3.168086068960086e-08
A.D. 2026-May-13 00:00:00.0000,-0.6234502887843847,-0.7950101146467707,5.011865590410455e-05,0.01325958783502127,-0.01068797141836063,-1.184083121489796e-09
A.D. 2026-May-14 00:00:00.0000,-0.6101010334674807,-0.8055834778940479,5.014748590830918e-05,0.01343826556441149,-0.01045820284049985,6.466662569355989e-08
A.D. 2026-May-15 00:00:00.0000,-0.5965750992291006,-0.815925423932953,5.025913586923713e-05,0.01361291802937284,-0.01022514634087278,1.638349668619828e-07
A.D. 2026-May-16 00:00:00.0000,-0.5828765962491798,-0.8260326997915098,5.048442714193964e-05,0.01378337399399478,-0.009988879112015011,2.90687212428693e-07
A.D. 2026-May-17 00:00:00.0000,-0.5690098069440386,-0.8359021529131956,5.084663819900072e-05,0.01394946365282147,-0.009749525784537692,4.358221853886038e-07
A.D. 2026-May-18 00:00:00.0000,-0.5549791735298543,-0.8455307795712398,5.135807744755788e-05,0.01411104107634999,-0.009507258261541923,5.869383680557529e-07
A.D. 2026-May-19 00:00:00.0000,-0.5407892633512705,-0.8549157665257433,5.201804474872868e-05,0.01426800469309864,-0.009262282378599126,7.306850999450898e-07
A.D. 2026-May-20 00:00:00.0000,-0.5264447183829877,-0.8640545139971231,5.28128972262488e-05,0.01442030731950956,-0.009014815051905585,8.548823129719577e-07
A.D. 2026-May-21 00:00:00.0000,-0.5119502016666648,-0.8729446346217162,5.371816487335614e-05,0.01456795230697679,-0.008765060702466897,9.502729896205218e-07
A.D. 2026-May-22 00:00:00.0000,-0.4973103532738855,-0.8815839320493165,5.470194528484234e-05,0.01471097940600551,-0.008513195114647229,1.011288869536008e-06
A.D. 2026-May-23 00:00:00.0000,-0.482529762546041,-0.8899703685951593,5.572856521348292e-05,0.01484944757171253,-0.00825935967928014,1.03586514992431e-06
A.D. 2026-May-24 00:00:00.0000,-0.4676129564337053,-0.8981020315575983,5.676174218394927e-05,0.01498342067232254,-0.008003663841949655,1.024704201280702e-06
A.D. 2026-May-25 00:00:00.0000,-0.4525643995275369,-0.9059771043273833,5.776691895853287e-05,0.01511295850779283,-0.007746191535435638,9.804181516064134e-07
A.D. 2026-May-26 00:00:00.0000,-0.4373885005467791,-0.9135938443880488,5.871279824492005e-05,0.01523811264188302,-0.00748700807927761,9.068140828362495e-07
A.D. 2026-May-27 00:00:00.0000,-0.4220896212912618,-0.9209505676183987,5.957227413730834e-05,0.01535892533446886,-0.007226165715361809,8.084042712343014e-07
A.D. 2026-May-28 00:00:00.0000,-0.4066720858287473,-0.9280456372303828,6.032297681972152e-05,0.01547542989935506,-0.00696370735526662,6.901124805205628e-07
A.D. 2026-May-29 00:00:00.0000,-0.3911401891054012,-0.9348774556851824,6.09475929951402e-05,0.01558765136529333,-0.006699668878410351,5.571069237371637e-07
A.D. 2026-May-30 00:00:00.0000,-0.375498204987649,-0.941444458423934,6.143405417321844e-05,0.01569560690483857,-0.006434080560835571,4.14693452867657e-07
