API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sun Apr  5 18:55:13 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459858.500000000, A.D. 2022-Oct-06 00:00:00.0000,  9.608817522612124E-02,  2.919760671656964E-01,  1.504641438901513E-02, -3.235924815918198E-02,  9.862770536177339E-03,  3.774180172534336E-03,
2459859.500000000, A.D. 2022-Oct-07 00:00:00.0000,  6.329576157945745E-02,  3.003393028230550E-01,  1.873778557073981E-02, -3.317031711390628E-02,  6.848345827042229E-03,  3.602238397845750E-03,
2459860.500000000, A.D. 2022-Oct-08 00:00:00.0000,  2.986006420281532E-02,  3.056503597588895E-01,  2.223873938320987E-02, -3.364414299185368E-02,  3.766784517160747E-03,  3.393876121453722E-03,
2459861.500000000, A.D. 2022-Oct-09 00:00:00.0000, -3.878300758794348E-03,  3.078673935769442E-01,  2.551461280045426E-02, -3.377562711439421E-02,  6.687656946052299E-04,  3.152767147367628E-03,
2459862.500000000, A.D. 2022-Oct-10 00:00:00.0000, -3.757853657063541E-02,  3.069991110562173E-01,  2.853485726611236E-02, -3.356945815808413E-02, -2.395694574944181E-03,  2.883428856424573E-03,
2459863.500000000, A.D. 2022-Oct-11 00:00:00.0000, -7.090918879789021E-02,  3.031029217555908E-01,  3.127376114330803E-02, -3.303946902249560E-02, -5.379569881792426E-03,  2.590973081982964E-03,
2459864.500000000, A.D. 2022-Oct-12 00:00:00.0000, -1.035567056244546E-01,  2.962809314486806E-01,  3.371090750609379E-02, -3.220738050287607E-02, -8.240779504915944E-03,  2.280831024879074E-03,
2459865.500000000, A.D. 2022-Oct-13 00:00:00.0000, -1.352325100070862E-01,  2.866742355228105E-01,  3.583135650026826E-02, -3.110111611989205E-02, -1.094361291141789E-02,  1.958482268975686E-03,
2459866.500000000, A.D. 2022-Oct-14 00:00:00.0000, -1.656782626845677E-01,  2.744560869301116E-01,  3.762556978643194E-02, -2.975290577741903E-02, -1.345955206729305E-02,  1.629213637427515E-03,
2459867.500000000, A.D. 2022-Oct-15 00:00:00.0000, -1.946692118872794E-01,  2.598245390841524E-01,  3.908911657560434E-02, -2.819738788976341E-02, -1.576750850730087E-02,  1.297925734341141E-03,
2459868.500000000, A.D. 2022-Oct-16 00:00:00.0000, -2.220157174203262E-01,  2.429951110751933E-01,  4.022221403058089E-02, -2.646987987967566E-02, -1.785355997590648E-02,  9.689958254504447E-04,
2459869.500000000, A.D. 2022-Oct-17 00:00:00.0000, -2.475631791811202E-01,  2.241939154766397E-01,  4.102915911469154E-02, -2.460493043273276E-02, -1.971031110479825E-02,  6.461972869583043E-04,
2459870.500000000, A.D. 2022-Oct-18 00:00:00.0000, -2.711906839260594E-01,  2.036515566048717E-01,  4.151770583149329E-02, -2.263520834632599E-02, -2.133601418783478E-02,  3.326695337891438E-04,
2459871.500000000, A.D. 2022-Oct-19 00:00:00.0000, -2.928087130013010E-01,  1.815979747187795E-01,  4.169843363212557E-02, -2.059073301222142E-02, -2.273357578296517E-02,  3.092861486211183E-05,
2459872.500000000, A.D. 2022-Oct-20 00:00:00.0000, -3.123562397254476E-01,  1.582582969967043E-01,  4.158414211132897E-02, -1.849841599865885E-02, -2.390955121549360E-02, -2.570926668920271E-04,
2459873.500000000, A.D. 2022-Oct-21 00:00:00.0000, -3.297975031166795E-01,  1.338496683218351E-01,  4.118929608550467E-02, -1.638186265978511E-02, -2.487320024712219E-02, -5.299857815964733E-04,
2459874.500000000, A.D. 2022-Oct-22 00:00:00.0000, -3.451186887847703E-01,  1.085789758437955E-01,  4.052953519460504E-02, -1.426137495011160E-02, -2.563564930176202E-02, -7.867977514789663E-04,
2459875.500000000, A.D. 2022-Oct-23 00:00:00.0000, -3.583246890997106E-01,  8.264134803766382E-02,  3.962125406760721E-02, -1.215409806301108E-02, -2.620918227536310E-02, -1.026959745321778E-03,
2459876.500000000, A.D. 2022-Oct-24 00:00:00.0000, -3.694360605292970E-01,  5.621929618636094E-02,  3.848125307234468E-02, -1.007426047892456E-02, -2.660666450545634E-02, -1.250217986561012E-03,
2459877.500000000, A.D. 2022-Oct-25 00:00:00.0000, -3.784862502549514E-01,  2.948236790769578E-02,  3.712645560949709E-02, -8.033466485235967E-03, -2.684109284382534E-02, -1.456570153472166E-03,
2459878.500000000, A.D. 2022-Oct-26 00:00:00.0000, -3.855191282031044E-01,  2.587193125287894E-03,  3.557368549173293E-02, -6.041010098096172E-03, -2.692525805400865E-02, -1.646208995396042E-03,
2459879.500000000, A.D. 2022-Oct-27 00:00:00.0000, -3.905868341624770E-01, -2.432218157379413E-02,  3.383949679149775E-02, -4.104188308485891E-03, -2.687150274049771E-02, -1.819473817782722E-03,
2459880.500000000, A.D. 2022-Oct-28 00:00:00.0000, -3.937479314702524E-01, -5.111375705184634E-02,  3.194004827826093E-02, -2.228599084843979E-03, -2.669155753653183E-02, -1.976809760741207E-03,
2459881.500000000, A.D. 2022-Oct-29 00:00:00.0000, -3.950658472527441E-01, -7.766691423082064E-02,  2.989101488677346E-02, -4.184154350163025E-04, -2.639643935397471E-02, -2.118734345287491E-03,
2459882.500000000, A.D. 2022-Oct-30 00:00:00.0000, -3.946075727961068E-01, -1.038716699355294E-01,  2.770752931954144E-02,  1.323368834147388E-03, -2.599639739697550E-02, -2.245810518920593E-03,
2459883.500000000, A.D. 2022-Oct-31 00:00:00.0000, -3.924425948742606E-01, -1.296278975034886E-01,  2.540414771345919E-02,  2.994722989825293E-03, -2.550089485549075E-02, -2.358625335056306E-03,
2459884.500000000, A.D. 2022-Nov-01 00:00:00.0000, -3.886420286038917E-01, -1.548445427267899E-01,  2.299483417326838E-02,  4.594392213682114E-03, -2.491861640712284E-02, -2.457773398606603E-03,
2459885.500000000, A.D. 2022-Nov-02 00:00:00.0000, -3.832779237244380E-01, -1.794388568551576E-01,  2.049295981841740E-02,  6.121737529333864E-03, -2.425749368680410E-02, -2.543844264505393E-03,
2459886.500000000, A.D. 2022-Nov-03 00:00:00.0000, -3.764227184472869E-01, -2.033356614554909E-01,  1.791131276256681E-02,  7.576600282113431E-03, -2.352474264945457E-02, -2.617413060251502E-03,
2459887.500000000, A.D. 2022-Nov-04 00:00:00.0000, -3.681488177135526E-01, -2.264666546105177E-01,  1.526211612634511E-02,  8.959188367413133E-03, -2.272690822713287E-02, -2.679033699514864E-03,
2459888.500000000, A.D. 2022-Nov-05 00:00:00.0000, -3.585282755286503E-01, -2.487697639621207E-01,  1.255705176843673E-02,  1.026998138643477E-02, -2.186991288082504E-02, -2.729234150203412E-03,
2459889.500000000, A.D. 2022-Nov-06 00:00:00.0000, -3.476325638043605E-01, -2.701885491994056E-01,  9.807287910902383E-03,  1.150965204474915E-02, -2.095910659731658E-02, -2.768513310572375E-03,
2459890.500000000, A.D. 2022-Nov-07 00:00:00.0000, -3.355324127175394E-01, -2.906716545273553E-01,  7.023509239827752E-03,  1.267900133114492E-02, -1.999931662009369E-02, -2.797339127675967E-03,
2459891.500000000, A.D. 2022-Nov-08 00:00:00.0000, -3.222977099283199E-01, -3.101723102358472E-01,  4.215948392176046E-03,  1.377890527552229E-02, -1.899489576705227E-02, -2.816147662498907E-03,
2459892.500000000, A.D. 2022-Nov-09 00:00:00.0000, -3.079974480664981E-01, -3.286478815636931E-01,  1.394418004813718E-03,  1.481027135510916E-02, -1.794976861125048E-02, -2.825342865517444E-03,
2459893.500000000, A.D. 2022-Nov-10 00:00:00.0000, -2.926997116935077E-01, -3.460594624931684E-01, -1.431657287622363E-03,  1.577400287971647E-02, -1.686747511390023E-02, -2.825296875986451E-03,
2459894.500000000, A.D. 2022-Nov-11 00:00:00.0000, -2.764716964937635E-01, -3.623715118196560E-01, -4.253209353717331E-03,  1.667096992880229E-02, -1.575121152630754E-02, -2.816350699034462E-03,
2459895.500000000, A.D. 2022-Nov-12 00:00:00.0000, -2.593797547653883E-01, -3.775515287436622E-01, -7.061495884112584E-03,  1.750198563083694E-02, -1.460386853996925E-02, -2.798815147888592E-03,
2459896.500000000, A.D. 2022-Nov-13 00:00:00.0000, -2.414894623917481E-01, -3.915697652720490E-01, -9.848070748411300E-03,  1.826778676735632E-02, -1.342806677782854E-02, -2.772971965444967E-03,
2459897.500000000, A.D. 2022-Nov-14 00:00:00.0000, -2.228657034074524E-01, -4.043989728498181E-01, -1.260475553582380E-02,  1.896901785078325E-02, -1.222618979760248E-02, -2.739075061054270E-03,
2459898.500000000, A.D. 2022-Nov-15 00:00:00.0000, -2.035727690498761E-01, -4.160141808424940E-01, -1.532361237010451E-02,  1.960621796843164E-02, -1.100041483006781E-02, -2.697351815790868E-03,
2459899.500000000, A.D. 2022-Nov-16 00:00:00.0000, -1.836744688319956E-01, -4.263925047301359E-01, -1.799691804985305E-02,  2.017980980755451E-02, -9.752741508862415E-03, -2.648004423468895E-03,
2459900.500000000, A.D. 2022-Nov-17 00:00:00.0000, -1.632342517039300E-01, -4.355129821419929E-01, -2.061713953836612E-02,  2.069009038057721E-02, -8.485018869544990E-03, -2.591211245984115E-03,
2459901.500000000, A.D. 2022-Nov-18 00:00:00.0000, -1.423153358058343E-01, -4.433564351456341E-01, -2.317691081058040E-02,  2.113722305852047E-02, -7.198970908754404E-03, -2.527128170805176E-03,
2459902.500000000, A.D. 2022-Nov-19 00:00:00.0000, -1.209808456677793E-01, -4.499053574996682E-01, -2.566901105642173E-02,  2.152123059671730E-02, -5.896221002628215E-03, -2.455889966121256E-03,
2459903.500000000, A.D. 2022-Nov-20 00:00:00.0000, -9.929395599447358E-02, -4.551438258814376E-01, -2.808634423873775E-02,  2.184198890277286E-02, -4.578315489650175E-03, -2.377611635702489E-03,
2459904.500000000, A.D. 2022-Nov-21 00:00:00.0000, -7.731804139319559E-02, -4.590574344089918E-01, -3.042192000898405E-02,  2.209922135466369E-02, -3.246746728634339E-03, -2.292389781307301E-03,
2459905.500000000, A.D. 2022-Nov-22 00:00:00.0000, -5.511683156888610E-02, -4.616332520904374E-01, -3.266883599435769E-02,  2.229249352915218E-02, -1.902975948968372E-03, -2.200303985790009E-03,
2459906.500000000, A.D. 2022-Nov-23 00:00:00.0000, -3.275457162558996E-02, -4.628598031548322E-01, -3.482026148579545E-02,  2.242120824945333E-02, -5.484562185073039E-04, -2.101418235200276E-03,
2459907.500000000, A.D. 2022-Nov-24 00:00:00.0000, -1.029618718079098E-02, -4.627270705493538E-01, -3.686942257713626E-02,  2.248460090845086E-02,  8.153441346905164E-04, -1.995782403376229E-03,
2459908.500000000, A.D. 2022-Nov-25 00:00:00.0000,  1.219254598101638E-02, -4.612265232302809E-01, -3.880958883197343E-02,  2.248173507187608E-02,  2.186917296835679E-03, -1.883433828051363E-03,
2459909.500000000, A.D. 2022-Nov-26 00:00:00.0000,  3.464482801880440E-02, -4.583511682334653E-01, -4.063406158671346E-02,  2.241149841699381E-02,  3.564690572238182E-03, -1.764399013548101E-03,
2459910.500000000, A.D. 2022-Nov-27 00:00:00.0000,  5.699265729609859E-02, -4.540956288865619E-01, -4.233616403676447E-02,  2.227259911892468E-02,  4.946999429677932E-03, -1.638695501938673E-03,
2459911.500000000, A.D. 2022-Nov-28 00:00:00.0000,  7.916664932293113E-02, -4.484562509232259E-01, -4.390923329845731E-02,  2.206356286146985E-02,  6.332058581851002E-03, -1.506333962333359E-03,
2459912.500000000, A.D. 2022-Nov-29 00:00:00.0000,  1.010958531226807E-01, -4.414312386811070E-01, -4.534661469333654E-02,  2.178273072523623E-02,  7.717930663902368E-03, -1.367320556921108E-03,
2459913.500000000, A.D. 2022-Nov-30 00:00:00.0000,  1.227075660645343E-01, -4.330208240120095E-01, -4.664165856513919E-02,  2.142825829645541E-02,  9.102492052007234E-03, -1.221659652744878E-03,
2459914.500000000, A.D. 2022-Dec-01 00:00:00.0000,  1.439271485985834E-01, -4.232274710036074E-01, -4.778772001459096E-02,  2.099811644912212E-02,  1.048339533950344E-02, -1.069356960133504E-03,
2459915.500000000, A.D. 2022-Dec-02 00:00:00.0000,  1.646778408472601E-01, -4.120561201045130E-01, -4.877816202476203E-02,  2.049009438548375E-02,  1.185802796935994E-02, -9.104231923913488E-04,
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000,  1.848805836696105E-01, -3.995144757514327E-01, -4.960636255192709E-02,  1.990180568060691E-02,  1.322346651236060E-02, -7.448783568604239E-04,
2459917.500000000, A.D. 2022-Dec-04 00:00:00.0000,  2.044538476548724E-01, -3.856133421062181E-01, -5.026572627550994E-02,  1.923069827137581E-02,  1.457642608677044E-02, -5.727568048050532E-04,
2459918.500000000, A.D. 2022-Dec-05 00:00:00.0000,  2.233134745558764E-01, -3.703670120017698E-01, -5.074970183750590E-02,  1.847406956485132E-02,  1.591320444646709E-02, -3.941131865385266E-04,
2459919.500000000, A.D. 2022-Dec-06 00:00:00.0000,  2.413725369839236E-01, -3.537937146382776E-01, -5.105180555819648E-02,  1.762908812145492E-02,  1.722962033295548E-02, -2.090294783539175E-04,
2459920.500000000, A.D. 2022-Dec-07 00:00:00.0000,  2.585412238037218E-01, -3.359161279199958E-01, -5.116565279177997E-02,  1.669282370032159E-02,  1.852094580907835E-02, -1.762326826342541E-05,
2459921.500000000, A.D. 2022-Dec-08 00:00:00.0000,  2.747267606430920E-01, -3.167619615130846E-01, -5.108499828235732E-02,  1.566228784106071E-02,  1.978183249082964E-02,  1.799424931894072E-04,
2459922.500000000, A.D. 2022-Dec-09 00:00:00.0000,  2.898333773229945E-01, -2.963646166469179E-01, -5.080378709526177E-02,  1.453448759831504E-02,  2.100623189750252E-02,  3.834480550513946E-04,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000,  3.037623368719616E-01, -2.747639282515854E-01, -5.031621792581092E-02,  1.330649553712758E-02,  2.218731058654685E-02,  5.926035103866628E-04,
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000,  3.164120441579433E-01, -2.520069940585167E-01, -4.961682081765192E-02,  1.197553962255922E-02,  2.331736137413839E-02,  8.070332960467128E-04,
2459925.500000000, A.D. 2022-Dec-12 00:00:00.0000,  3.276782560697447E-01, -2.281490935737148E-01, -4.870055154017306E-02,  1.053911716530137E-02,  2.438771282108995E-02,  1.026258344164376E-03,
2459926.500000000, A.D. 2022-Dec-13 00:00:00.0000,  3.374544195879913E-01, -2.032546970887560E-01, -4.756290505449548E-02,  8.995137462583333E-03,  2.538864035004066E-02,  1.249675734893677E-03,
2459927.500000000, A.D. 2022-Dec-14 00:00:00.0000,  3.456321689113394E-01, -1.773985607819497E-01, -4.620005060410844E-02,  7.342098114595629E-03,  2.630928392172250E-02,  1.476535796282645E-03,
2459928.500000000, A.D. 2022-Dec-15 00:00:00.0000,  3.521020178501342E-01, -1.506668980725916E-01, -4.460899094781678E-02,  5.579300071144462E-03,  2.713757919922673E-02,  1.705916753864639E-03,
2459929.500000000, A.D. 2022-Dec-16 00:00:00.0000,  3.567542886124395E-01, -1.231586092612434E-01, -4.278774803890681E-02,  3.707106084767962E-03,  2.786021161372531E-02,  1.936697270306669E-03,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000,  3.594803223119434E-01, -9.498654063025322E-02, -4.073557695272956E-02,  1.727246160059699E-03,  2.846260571234139E-02,  2.167527557593585E-03,
2459931.500000000, A.D. 2022-Dec-18 00:00:00.0000,  3.601740191570932E-01, -6.627873014166966E-02, -3.845320895901625E-02, -3.568285350682625E-04,  2.892896553476377E-02,  2.396800214113458E-03,
2459932.500000000, A.D. 2022-Dec-19 00:00:00.0000,  3.587337561048588E-01, -3.717957935217724E-02, -3.594312318757215E-02, -2.539545388452068E-03,  2.924238530847033E-02,  2.622622554922794E-03,
2459933.500000000, A.D. 2022-Dec-20 00:00:00.0000,  3.550647251322161E-01, -7.850870182584074E-03, -3.320984419662499E-02, -4.812771207350969E-03,  2.938505304596181E-02,  2.842792969951308E-03,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000,  3.490817241276711E-01,  2.152747868980086E-02, -3.026025977971362E-02, -7.165349414941982E-03,  2.933857196270684E-02,  3.054784739637644E-03,
2459935.500000000, A.D. 2022-Dec-22 00:00:00.0000,  3.407124123548381E-01,  5.075704634944132E-02, -2.710394944022157E-02, -9.582638903052944E-03,  2.908442495849600E-02,  3.255741693615618E-03,
2459936.500000000, A.D. 2022-Dec-23 00:00:00.0000,  3.299010110758405E-01,  7.962108965095725E-02, -2.375350912074717E-02, -1.204609228067282E-02,  2.860460430658375E-02,  3.442490983744278E-03,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000,  3.166123853201104E-01,  1.078854418412356E-01, -2.022485216794209E-02, -1.453292510302957E-02,  2.788242050005800E-02,  3.611578843040044E-03,
2459938.500000000, A.D. 2022-Dec-25 00:00:00.0000,  3.008363843374607E-01,  1.353003100155510E-01, -1.653746057249089E-02, -1.701594110779942E-02,  2.690348925265798E-02,  3.759335213121663E-03,
2459939.500000000, A.D. 2022-Dec-26 00:00:00.0000,  2.825922478035325E-01,  1.616031398852242E-01, -1.271455501959407E-02, -1.946358847842215E-02,  2.565687282106134E-02,  3.881972173741715E-03,
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000,  2.619328078272473E-01,  1.865226778287249E-01, -8.783148367477657E-03, -2.184032447092446E-02,  2.413632131385753E-02,  3.975718827848978E-03,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000,  2.389481433491219E-01,  2.097842882634882E-01, -4.773946311757860E-03, -2.410735549189415E-02,  2.234152394165156E-02,  4.036991437278973E-03,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000,  2.137682884633390E-01,  2.311164762716920E-01, -7.210627777327740E-04, -2.622379257195969E-02,  2.027924471688295E-02,  4.062592217821989E-03,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000,  1.865645776691587E-01,  2.502584254464657E-01,  3.338472678674165E-03, -2.814821627597511E-02,  1.796419047006593E-02,  4.049923814783652E-03,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000,  1.575492469028803E-01,  2.669682030285065E-01,  7.365421989374231E-03, -2.984058319880356E-02,  1.541945159022679E-02,  3.997200193541660E-03,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  1.269730114807624E-01,  2.810311327011010E-01,  1.131924496141172E-02, -3.126433724097832E-02,  1.267637703164289E-02,  3.903630081839050E-03,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  9.512051089073434E-02,  2.922677213222352E-01,  1.515916487531600E-02, -3.238852757948978E-02,  9.773799339472571E-03,  3.769547909810197E-03,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  6.230372932394964E-02,  3.005404812257463E-01,  1.884532950472219E-02, -3.318969910564203E-02,  6.756608582440847E-03,  3.596470672317309E-03,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  2.885373698325529E-02,  3.057590371461810E-01,  2.233998598236065E-02, -3.365332471998354E-02,  3.673771947688422E-03,  3.387067467708752E-03,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -4.888693003834708E-03,  3.078830505981161E-01,  2.560858044383724E-02, -3.377459789574081E-02,  5.759866409982286E-04,  3.145040390955329E-03,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -3.858289674303933E-02,  3.069227160378773E-01,  2.862069859424246E-02, -3.355849119667802E-02, -2.486785177380810E-03,  2.874928456388785E-03,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -7.189782383637625E-02,  3.029368436975665E-01,  3.135078081616951E-02, -3.301909297112973E-02, -5.467635361428310E-03,  2.581857250004228E-03,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -1.045205609574151E-01,  2.960287950672915E-01,  3.377857184266865E-02, -3.217833533458295E-02, -8.324652197600391E-03,  2.271263519304100E-03,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -1.361633545411699E-01,  2.863407339209812E-01,  3.588929510771909E-02, -3.106429941356804E-02, -1.102232781210154E-02,  1.948624708424882E-03,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -1.665688179960604E-01,  2.740467695887189E-01,  3.767357004628252E-02, -2.970931588138652E-02, -1.353236262260624E-02,  1.619218989854428E-03,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -1.955132254493450E-01,  2.593455924101699E-01,  3.912711238253045E-02, -2.814806967339236E-02, -1.583388613354537E-02,  1.287933375889366E-03,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -2.228079847104815E-01,  2.424531462835067E-01,  4.025027043812194E-02, -2.641587730300493E-02, -1.791318049351205E-02,  9.591282961895501E-04,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -2.482995228733390E-01,  2.235957749484705E-01,  4.104745455321156E-02, -2.454724841552794E-02, -1.976303202602973E-02,  6.365586491111341E-04,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -2.718679000159897E-01,  2.030041458789230E-01,  4.152651338838867E-02, -2.257478478804860E-02, -2.138184678599475E-02,  3.233450891640002E-04,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -2.934244938933086E-01,  1.809081235762076E-01,  4.169810259845803E-02, -2.052842054325076E-02, -2.277265533952809E-02,  2.198566503171486E-05,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -3.129090834406602E-01,  1.575326500916072E-01,  4.157508067296625E-02, -1.843497221808971E-02, -2.394210804287137E-02, -2.656033445181219E-04,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -3.302866163013400E-01,  1.330946036398166E-01,  4.117195572346637E-02, -1.631794720786880E-02, -2.489953323294640E-02, -5.380280363658507E-04,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -3.455438894830298E-01,  1.078005479181005E-01,  4.050439709107739E-02, -1.419755168205699E-02, -2.565610295759823E-02, -7.943479803706281E-04,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -3.586863135751856E-01,  8.184525218570643E-02,  3.958881760526053E-02, -1.209084072470791E-02, -2.622412766967827E-02, -1.034004810086031E-03,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -3.697348769388499E-01,  5.541084987736287E-02,  3.844202636611767E-02, -1.001196053441915E-02, -2.661648403390671E-02, -1.256753247306569E-03,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -3.787233807716185E-01,  2.866650556479796E-02,  3.708094791494521E-02, -7.972442034814588E-03, -2.684616852262557E-02, -1.462597690468204E-03,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -3.856959802659501E-01,  1.768471058995031E-03,  3.552240128179619E-02, -5.981515105426320E-03, -2.692596288177360E-02, -1.651736053691032E-03,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -3.907050408749504E-01, -2.513957291863774E-02,  3.378293127297072E-02, -4.046421598656049E-03, -2.686819462486741E-02, -1.824511482868250E-03,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -3.938093007328161E-01, -5.192597585104881E-02,  3.187868412030933E-02, -2.172712771798368E-03, -2.668457529225368E-02, -1.981371856268850E-03,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -3.950723189526076E-01, -7.847044688030437E-02,  2.982531994838943E-02, -3.645225865064825E-04, -2.638610032377879E-02, -2.122836533752246E-03,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -3.945611832421330E-01, -1.046633089187713E-01,  2.763795518473809E-02,  1.375187378116257E-03, -2.598299630746042E-02, -2.249469581292210E-03,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -3.923454476203895E-01, -1.304047185952543E-01,  2.533112886796945E-02,  3.044412655540721E-03, -2.548470358541253E-02, -2.361858603911097E-03,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -3.884962708193375E-01, -1.556038823104585E-01,  2.291878768171423E-02,  4.641919552759719E-03, -2.489988440777740E-02, -2.460598320085691E-03,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -3.830857273204998E-01, -1.801782898990967E-01,  2.041428538464745E-02,  6.167085834325832E-03, -2.423644884985136E-02, -2.546278066453166E-03,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -3.761862652422743E-01, -2.040529805137363E-01,  1.783039307722330E-02,  7.619765881158376E-03, -2.350159246502748E-02, -2.619472506514774E-03,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -3.678702879976477E-01, -2.271598500761290E-01,  1.517931742434223E-02,  9.000177516065282E-03, -2.270184111426091E-02, -2.680734913182768E-03,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -3.582098394719720E-01, -2.494370056999573E-01,  1.247272453488052E-02,  1.030880767639818E-02, -2.184309960369230E-02, -2.730592491281854E-03,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -3.472763752294377E-01, -2.708281696114880E-01,  9.721767687223191E-03,  1.154633425433537E-02, -2.093070170563841E-02, -2.769543296073548E-03,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -3.351406048292190E-01, -2.912821330522439E-01,  6.937117492792762E-03,  1.271356164919880E-02, -1.996945987100520E-02, -2.798054384298591E-03,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -3.218723926585887E-01, -3.107522592484513E-01,  4.128993417302760E-03,  1.381136783821764E-02, -1.896371350039798E-02, -2.816560903964494E-03,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -3.075407067484318E-01, -3.291960336194944E-01,  1.307195842819161E-03,  1.484066104270245E-02, -1.791737506097897E-02, -2.825465888225575E-03,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -2.922136068277807E-01, -3.465746588477241E-01, -1.518861937053901E-03,  1.580234432765053E-02, -1.683397364620135E-02, -2.825140567988085E-03,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -2.759582644133514E-01, -3.628526921479007E-01, -4.340122232136841E-03,  1.669728671425588E-02, -1.571669580084985E-02, -2.815925058431702E-03,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -2.588410090399351E-01, -3.779977219820348E-01, -7.147852296348898E-03,  1.752629960182669E-02, -1.456842359464484E-02, -2.798129307688453E-03,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -2.409273958432531E-01, -3.919800815083688E-01, -9.933614711745713E-03,  1.829011748680303E-02, -1.339177004022837E-02, -2.772034222655761E-03,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -2.222822906341507E-01, -4.047725961900863E-01, -1.268923895969909E-02,  1.898938213258427E-02, -1.218911202837496E-02, -2.737892908442310E-03,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -2.029699693760920E-01, -4.163503631896473E-01, -1.540679426845893E-02,  1.962462948658663E-02, -1.096262100462711E-02, -2.695931975232644E-03,
